frame_idx,time_sec,kps_ref,kps_cur,good_matches,inliers,inlier_ratio,centroid_ref_x,centroid_ref_y,centroid_warped_x,centroid_warped_y,centroid_shift_px,mean_dist_ref,mean_dist_warped,shape_drift_abs,shape_drift_rel,reprojection_error_px,status
155,5.165450210970464,229,202,63,41,0.650794,648.2247314453125,373.18023681640625,648.2535400390625,373.1302185058594,0.05772145465016365,60.13014602661133,60.18263626098633,0.052490234375,0.0008729437369363748,0.8003488779067993,ok
160,5.332077637130801,229,120,37,14,0.378378,685.8905029296875,391.9193420410156,685.9392700195312,391.6238708496094,0.29946860671043396,64.85929107666016,64.73301696777344,0.12627410888671875,0.0019468931403747477,1.5688599348068237,ok
165,5.498705063291139,229,137,54,26,0.481481,650.9694213867188,341.3388366699219,650.9793701171875,341.4166564941406,0.0784531831741333,35.625308990478516,35.6105842590332,0.0147247314453125,0.0004133222100402818,0.812066912651062,ok
170,5.665332489451477,229,143,47,23,0.489362,669.6972045898438,397.9238586425781,669.7732543945312,397.82977294921875,0.12097805738449097,57.68610382080078,57.645938873291016,0.040164947509765625,0.0006962672957517842,1.199580192565918,ok
175,5.831959915611814,229,253,96,55,0.572917,651.657470703125,397.3105163574219,651.6641845703125,397.2521057128906,0.05879523232579231,52.269798278808594,52.21148681640625,0.05831146240234375,0.001115586138123372,0.48071563243865967,ok
180,5.998587341772152,229,118,49,23,0.469388,692.9932250976562,411.2386779785156,692.9168090820312,411.2201232910156,0.07863640040159225,57.003013610839844,57.07085037231445,0.06783676147460938,0.0011900557036814165,1.3195910453796387,ok
185,6.165214767932489,229,181,72,51,0.708333,650.7021484375,347.074951171875,650.7012939453125,347.0755310058594,0.0010326491901651025,38.96812438964844,38.98603820800781,0.017913818359375,0.000459704403020579,0.5709072351455688,ok
190,6.331842194092827,229,149,54,34,0.629630,659.9381713867188,410.7261047363281,660.0298461914062,410.8326721191406,0.1405733823776245,72.68658447265625,72.90267944335938,0.216094970703125,0.0029729691148772733,1.43313729763031,ok
195,6.498469620253164,229,252,73,47,0.643836,654.3147583007812,399.0710144042969,654.2827758789062,399.1261291503906,0.06372213363647461,47.50087356567383,47.50417709350586,0.00330352783203125,6.954667533564101e-05,0.6092322468757629,ok
200,6.665097046413502,229,167,52,31,0.596154,677.4303588867188,412.6086120605469,677.7465209960938,412.567626953125,0.31880754232406616,59.00935745239258,58.91428756713867,0.09506988525390625,0.0016110984657070108,1.3264960050582886,ok
205,6.831724472573839,229,143,30,13,0.433333,639.832763671875,364.39208984375,639.8327026367188,364.3920593261719,6.823938019806519e-05,46.54941940307617,46.66645812988281,0.11703872680664062,0.002514289722782369,0.6252469420433044,ok
210,6.998351898734177,229,176,63,36,0.571429,650.2535400390625,370.84765625,650.1817626953125,370.9105224609375,0.09541565924882889,61.03109359741211,60.94097137451172,0.09012222290039062,0.00147666079023385,1.0290719270706177,ok
215,7.164979324894515,229,153,48,24,0.500000,694.1162109375,436.4461975097656,694.0036010742188,436.6075134277344,0.19673283398151398,43.673065185546875,43.82270431518555,0.14963912963867188,0.003426348230950213,1.1530908346176147,ok
220,7.331606751054852,229,274,75,44,0.586667,656.1434936523438,406.3996887207031,655.9722290039062,406.5650634765625,0.23807643353939056,45.68636703491211,45.61247634887695,0.07389068603515625,0.0016173465046737305,0.5052803158760071,ok
225,7.498234177215189,229,179,58,27,0.465517,677.755615234375,435.9939270019531,677.9214477539062,435.8600158691406,0.2131492793560028,60.11677932739258,60.212669372558594,0.09589004516601562,0.0015950629131977257,1.1085211038589478,ok
230,7.6648616033755275,229,239,78,54,0.692308,653.8037719726562,377.74334716796875,653.7999267578125,377.7457275390625,0.00452237157151103,54.14311599731445,54.17736053466797,0.034244537353515625,0.0006324818349061067,0.8156616687774658,ok
235,7.831489029535865,229,208,53,24,0.452830,640.3272094726562,401.6845397949219,640.4673461914062,401.5894775390625,0.16933733224868774,62.56561279296875,62.447357177734375,0.118255615234375,0.00189010560202912,0.9015779495239258,ok
240,7.998116455696202,229,197,39,20,0.512821,696.9874267578125,450.5769958496094,696.9878540039062,450.57623291015625,0.0008744231308810413,42.100318908691406,41.98355484008789,0.11676406860351562,0.0027734723068667836,0.9848432540893555,ok
245,8.16474388185654,229,257,83,40,0.481928,652.7274169921875,408.8517150878906,652.7210083007812,408.79443359375,0.05763888359069824,48.64237594604492,48.60167694091797,0.040699005126953125,0.0008366985439218113,0.8545148968696594,ok
250,8.331371308016877,229,203,79,58,0.734177,673.9572143554688,417.60308837890625,673.9412841796875,417.6935729980469,0.09187620133161545,63.204856872558594,63.36897659301758,0.16411972045898438,0.0025966314707412874,1.0171760320663452,ok
255,8.497998734177214,229,284,115,73,0.634783,644.5180053710938,392.505615234375,644.4888305664062,392.52423095703125,0.034608010202646255,63.10003662109375,63.0290412902832,0.07099533081054688,0.0011251234486100727,0.9450622200965881,ok
260,8.664626160337553,229,263,122,89,0.729508,643.541015625,400.3397216796875,643.512451171875,400.3560485839844,0.032901301980018616,57.412235260009766,57.509029388427734,0.09679412841796875,0.0016859494841057036,0.6447593569755554,ok
265,8.83125358649789,229,240,123,93,0.756098,662.9368896484375,404.1875305175781,662.9085693359375,404.2014465332031,0.03155464306473732,60.58951187133789,60.80091094970703,0.21139907836914062,0.0034890374891622753,0.8580936193466187,ok
270,8.997881012658228,229,225,129,111,0.860465,656.8184204101562,412.706787109375,656.8135986328125,412.82293701171875,0.1162499412894249,63.78076171875,63.8910026550293,0.11024093627929688,0.0017284355549941435,0.804131031036377,ok
275,9.164508438818565,229,244,134,124,0.925373,658.3147583007812,410.8083190917969,658.3056030273438,410.8572998046875,0.04982899874448776,64.61085510253906,64.6158447265625,0.0049896240234375,7.722578528822813e-05,0.6355172991752625,ok
280,9.331135864978902,229,250,137,122,0.890511,656.8834228515625,412.8538818359375,656.8758544921875,412.9074401855469,0.05409045144915581,63.06095504760742,63.1513786315918,0.090423583984375,0.0014339076202716935,0.855857253074646,ok
285,9.49776329113924,229,220,135,117,0.866667,656.0291748046875,400.8260192871094,656.0509643554688,400.89874267578125,0.0759175568819046,62.874122619628906,62.95404815673828,0.079925537109375,0.0012711992434932642,0.8453695178031921,ok
290,9.664390717299577,229,245,137,124,0.905109,652.2593994140625,405.3965148925781,652.2330322265625,405.4173278808594,0.033591799437999725,61.394248962402344,61.47654724121094,0.08229827880859375,0.0013404884040359053,0.8986687660217285,ok
295,9.831018143459914,229,235,134,120,0.895522,654.9952392578125,405.0762634277344,654.9706420898438,405.08831787109375,0.027392156422138214,63.55232620239258,63.63405990600586,0.08173370361328125,0.0012860851600142403,0.8901835680007935,ok
300,9.997645569620254,229,220,121,107,0.884298,656.601318359375,409.3939514160156,656.6011352539062,409.3935546875,0.0004369452362880111,66.65839385986328,66.70182800292969,0.04343414306640625,0.0006515930035415848,0.6054299473762512,ok
305,10.16427299578059,229,231,137,126,0.919708,656.4701538085938,408.6325988769531,656.4886474609375,408.6208190917969,0.02192666195333004,63.27994918823242,63.338600158691406,0.058650970458984375,0.0009268492028102188,0.7629331350326538,ok
310,10.330900421940928,229,221,124,111,0.895161,659.7841186523438,410.6856689453125,659.7771606445312,410.7558288574219,0.0705040916800499,63.68647384643555,63.81110382080078,0.12462997436523438,0.001956930048690547,0.670862078666687,ok
315,10.497527848101265,229,220,137,127,0.927007,655.9906005859375,408.4627990722656,656.0143432617188,408.383056640625,0.08320198208093643,66.38056945800781,66.3807144165039,0.00014495849609375,2.183748908412881e-06,0.8296167254447937,ok
320,10.664155274261603,229,236,145,130,0.896552,656.201171875,406.5994873046875,656.2013549804688,406.5994873046875,0.00018310546875,67.32164764404297,67.38419342041016,0.0625457763671875,0.0009290589068451288,0.7818360328674316,ok
325,10.83078270042194,229,228,136,121,0.889706,656.1985473632812,410.9996337890625,656.2057495117188,410.9815979003906,0.019420716911554337,68.5861587524414,68.61189270019531,0.02573394775390625,0.0003752061381187967,0.5792995691299438,ok
330,10.997410126582277,229,201,134,117,0.873134,658.5591430664062,406.33587646484375,658.54248046875,406.31683349609375,0.025303691625595093,64.15478515625,64.16699981689453,0.01221466064453125,0.0001903936022041419,0.5875586867332458,ok
335,11.164037552742615,229,225,131,119,0.908397,658.7350463867188,408.81524658203125,658.79443359375,408.83892822265625,0.0639348104596138,65.67367553710938,65.7704849243164,0.09680938720703125,0.0014740972911182414,0.7237389087677002,ok
340,11.330664978902954,229,199,116,102,0.879310,656.533935546875,406.43048095703125,656.851806640625,406.57568359375,0.3494650721549988,67.10164642333984,67.46036529541016,0.3587188720703125,0.005345902689289901,0.6928755640983582,ok
345,11.497292405063291,229,216,132,119,0.901515,657.7798461914062,399.71783447265625,657.7562255859375,399.7747497558594,0.06162209436297417,62.90529251098633,62.91584777832031,0.010555267333984375,0.00016779617282823876,0.7436754107475281,ok
350,11.663919831223629,229,209,140,121,0.864286,659.2467651367188,404.3922424316406,659.2123413085938,404.2933044433594,0.10475555062294006,62.52268600463867,62.48820114135742,0.03448486328125,0.0005515576102839136,0.9511809945106506,ok
355,11.830547257383966,229,218,126,118,0.936508,655.9539184570312,408.4016418457031,655.9374389648438,408.44720458984375,0.048451390117406845,63.219905853271484,63.17060089111328,0.049304962158203125,0.0007798961654994573,1.046476125717163,ok
360,11.997174683544303,229,206,123,88,0.715447,649.3280029296875,401.2494812011719,649.359130859375,401.25830078125,0.03235325217247009,63.80223083496094,63.83381652832031,0.031585693359375,0.0004950562534573222,0.4628254175186157,ok
365,12.16380210970464,229,229,135,117,0.866667,656.536865234375,411.82666015625,656.7364501953125,411.9798889160156,0.25162115693092346,65.56301879882812,65.86524200439453,0.30222320556640625,0.004609659699986362,0.7728704214096069,ok
370,12.330429535864978,229,219,129,94,0.728682,647.0235595703125,405.0855712890625,647.0401000976562,405.09710693359375,0.020165815949440002,59.82594680786133,59.98973083496094,0.16378402709960938,0.002737675470906005,0.7507147192955017,ok
375,12.497056962025315,229,211,136,94,0.691176,644.4686889648438,408.94873046875,644.4720458984375,409.00146484375,0.05284111201763153,63.70392990112305,63.853878021240234,0.1499481201171875,0.002353828411370019,0.8087284564971924,ok
380,12.663684388185654,229,210,127,115,0.905512,657.4821166992188,407.75872802734375,657.4596557617188,407.8440856933594,0.0882633849978447,62.23876190185547,62.28324890136719,0.04448699951171875,0.0007147796349463131,1.133782982826233,ok
385,12.830311814345992,229,229,141,125,0.886525,657.0531005859375,410.6121826171875,657.0914306640625,410.60137939453125,0.039823416620492935,65.62793731689453,65.97064208984375,0.34270477294921875,0.005221934239597023,1.2675861120224,ok
390,12.996939240506329,229,213,119,85,0.714286,647.4199829101562,406.53045654296875,647.4490356445312,406.5337219238281,0.029235664755105972,61.87809753417969,61.97681427001953,0.09871673583984375,0.0015953421286961102,0.640224814414978,ok
